domain,set,src,txt,tp,q,a
science,oil,placements.pdf,"Таблица 46 – Технико-экономические показатели рекомендуемого варианта
освоения месторождения
Показатель        Значение
Товарная нефть, млн. т
Максимальный годовой уровень товарной нефти, млн. т
Товарный газ, млрд. куб. м
Максимальный годовой уровень товарного газа, млрд. куб. м
Товарный конденсат, млн. т
Товарный попутный газ, млрд. куб. м
Выручка от реализации продукции, млн. руб.
Транспортные расходы, млн. руб.
Капитальные вложения, млн. руб.
Текущие расходы, млн. руб.
Ликвидационные затраты, млн. руб.
Показатели эффективности инвестора
Чистый доход инвестора, млн. руб.
Дисконтированный доход инвестора
при норме дисконта 10 %, млн. руб.
при норме дисконта (рассчитанной в соответствии с требованиями технического
задания), млн. руб.
Недисконтированный период окупаемости, лет
Дисконтированный период окупаемости, 10 %, лет
Максимальный объем мобилизируемых средств, млн. руб.
Внутренняя норма доходности, %
Поступления государству
Таможенная пошлина, млн. руб.
Налог на добычу, млн. руб.
Налог на прибыль, млн. руб.
Прочие налоги и платежи, млн. руб.
Доход государства, млн. руб.
Дисконтированный доход государства, при норме дисконта 10 %, млн. руб.
Соотношение чистого дохода инвестора и государства
Доля инвестора, %
Доля государства, % ",Table,Приведи шалон таблицы экономических показателей рекомендуемого варианта освоения месторождений.,"Показатель        Значение
Товарная нефть, млн. т
Максимальный годовой уровень товарной нефти, млн. т
Товарный газ, млрд. куб. м
Максимальный годовой уровень товарного газа, млрд. куб. м
Товарный конденсат, млн. т
Товарный попутный газ, млрд. куб. м
Выручка от реализации продукции, млн. руб.
Транспортные расходы, млн. руб.
Капитальные вложения, млн. руб.
Текущие расходы, млн. руб.
Ликвидационные затраты, млн. руб.
Показатели эффективности инвестора
Чистый доход инвестора, млн. руб.
Дисконтированный доход инвестора
при норме дисконта 10 %, млн. руб.
при норме дисконта (рассчитанной в соответствии с требованиями технического
задания), млн. руб.
Недисконтированный период окупаемости, лет
Дисконтированный период окупаемости, 10 %, лет
Максимальный объем мобилизируемых средств, млн. руб.
Внутренняя норма доходности, %
Поступления государству
Таможенная пошлина, млн. руб.
Налог на добычу, млн. руб.
Налог на прибыль, млн. руб.
Прочие налоги и платежи, млн. руб.
Доход государства, млн. руб.
Дисконтированный доход государства, при норме дисконта 10 %, млн. руб.
Соотношение чистого дохода инвестора и государства
Доля инвестора, %
Доля государства, % "
science,oil,placements.pdf,"Таблица 41 – Вариант №___. Затраты на ликвидацию объектов обустройства
Наименование        Всего
Материалы
Вспомогательные работы
Вывод из эксплуатации
Проектирование и управление проектом
Итого",Table,"Приведи 2 примера заполненной таблицы оценки затрат на ликвидацию скважин и объектов
обустройства.","Таблица 41 – Вариант №1. Затраты на ликвидацию объектов обустройства

Наименование        Сумма (руб.)        Примечания
Материалы        1 200 000        Включает цемент для тампонажа, стальные трубы, химические реагенты.
Вспомогательные работы        800 000        Аренда спецтехники, транспортировка отходов, временные сооружения.
Вывод из эксплуатации        2 500 000        Демонтаж оборудования, очистка территории, ликвидация скважины.
Проектирование и управление проектом        500 000        Разработка проекта, согласования, надзор за работами.
Итого        5 000 000  

      
Таблица 41 – Вариант №2. Затраты на ликвидацию объектов обустройства

Наименование        Сумма (руб.)        Примечания
Материалы        950 000        Закупка изоляционных материалов, труб, герметиков.
Вспомогательные работы        1 100 000        Утилизация опасных отходов, логистика, охрана объекта.
Вывод из эксплуатации        3 000 000        Ликвидация 2 скважин, рекультивация земли.
Проектирование и управление проектом        650 000        Экспертизы, документация, управление рисками.
Итого        5 700 000"
science,oil,placements.pdf,"Таблица 41 – Вариант №___. Затраты на ликвидацию объектов обустройства
Наименование        Всего
Материалы
Вспомогательные работы
Вывод из эксплуатации
Проектирование и управление проектом
Итого",Table,Нужно шаблон таблицы оценки затрат на ликвидацию объектов обустройста нефтегазовой отрасли,"Наименование        Всего
Материалы
Вспомогательные работы
Вывод из эксплуатации
Проектирование и управление проектом
Итого"
science,oil,placements.pdf,"Таблица 26 − Состояние реализации проектного фонда скважин на
01.01.20___ г. ______________ месторождение
Состояние реализации проектного фонда
скважин
Объект 1 … Объект N Месторождение
Утвержденный проектный фонд - всего
- добывающие
- нагнетательные
- контрольные
- водозаборные
Утвержденный проектный фонд для бурения
всего
- добывающие
- нагнетательные
- контрольные
- водозаборные
Фонд скважин на 01.01.20____ г. - всего
- добывающие
- нагнетательные
- контрольные
- водозаборные
Фонд скважин для бурения на 01.01.20___ г. -
всего
- добывающие
- нагнетательные
- контрольные
- водозаборные
Примечание - При необходимости дополнительно приводят данные о реализации утвержденного
проектного фонда скважин других категорий (газовые, поглощающие, резервные). ",Table,Приведи пример заполнения таблицы состояний реализация проектного фонда скважин на месторождение с 1 объектом.,"Таблица 26 - Состояние реализации проектного фонда скважин на 01.01.2024 г. Приобское месторождение

Состояние реализации проектного фонда скважин
Восточный блок	Месторождение

Утвержденный проектный фонд - всего				
- добывающие				30	30
- нагнетательные				15	15
- контрольные				3	3
- водозаборные				2	2

Утвержденный проектный фонд для бурения всего				
- добывающие				12	12
- нагнетательные				6	6
- контрольные				1	1
- водозаборные				1	1

Фонд скважин на 01.01.2024 г. - всего				
- добывающие				28	28
- нагнетательные				14	14
- контрольные				2	2
- водозаборные				2	2

Фонд скважин для бурения на 01.01.2024 г. - всего				
- добывающие				10	10
- нагнетательные				5	5
- контрольные				1	1
- водозаборные				0	0

Примечание - При необходимости дополнительно приводят данные о реализации утвержденного проектного фонда скважин других категорий (газовые, поглощающие, резервные)."
science,oil,placements.pdf,"Таблица 26 − Состояние реализации проектного фонда скважин на
01.01.20___ г. ______________ месторождение
Состояние реализации проектного фонда
скважин
Объект 1 … Объект N Месторождение
Утвержденный проектный фонд - всего
- добывающие
- нагнетательные
- контрольные
- водозаборные
Утвержденный проектный фонд для бурения
всего
- добывающие
- нагнетательные
- контрольные
- водозаборные
Фонд скважин на 01.01.20____ г. - всего
- добывающие
- нагнетательные
- контрольные
- водозаборные
Фонд скважин для бурения на 01.01.20___ г. -
всего
- добывающие
- нагнетательные
- контрольные
- водозаборные
Примечание - При необходимости дополнительно приводят данные о реализации утвержденного
проектного фонда скважин других категорий (газовые, поглощающие, резервные). ",Table,Приведи пример заполнения таблицы состояний реализация проектного фонда скважин на месторождение с 3 объектами.,"Таблица 26 - Состояние реализации проектного фонда скважин на 01.01.2024 г. Самотлорское месторождение

Состояние реализации проектного фонда скважин
Северный участок	Центральный блок	Южная зона	Месторождение

Утвержденный проектный фонд - всего				
- добывающие				50	70	40	160
- нагнетательные				20	30	15	65
- контрольные				5	8	4	17
- водозаборные				3	5	2	10

Утвержденный проектный фонд для бурения всего				
- добывающие				15	20	10	45
- нагнетательные				8	10	5	23
- контрольные				2	3	1	6
- водозаборные				1	2	1	4

Фонд скважин на 01.01.2024 г. - всего				
- добывающие				48	65	38	151
- нагнетательные				18	28	14	60
- контрольные				4	7	3	14
- водозаборные				3	4	2	9

Фонд скважин для бурения на 01.01.2024 г. - всего				
- добывающие				12	18	9	39
- нагнетательные				6	9	4	19
- контрольные				1	2	1	4
- водозаборные				0	1	0	1

Примечание - При необходимости дополнительно приводят данные о реализации утвержденного проектного фонда скважин других категорий (газовые, поглощающие, резервные)."
science,oil,mining.pdf,"Фонтанирование     скважин    обычно    происходит   на     вновь   открытых
месторождениях нефти, когда запас пластовой энергии велик, т. е. давление на забоях
скважин достаточно большое, чтобы преодолеть гидростатическое давление столба жидкости в скважине, противодавление на устье и давление, расходуемое на
преодоление трения, связанное с движением этой жидкости.

Газлифтная добыча нефти – способ эксплуатации нефтяной скважины, при
котором подъем нефти на поверхность осуществляют давлением сжатого газа,
нагнетаемого в скважину с поверхности.

При насосном способе эксплуатация нефтяной скважины извлечение жидкости
на поверхность происходит за счет использования насосов. Для этого способа
эксплуатации могут применяться следующие виды насосов:",Multi block,Какие виды эксплуатационных скважин существуют и чем они отличаются?,"Эксплуатационные скважины делятся на:
Фонтанные (за счет природной энергии).
Газлифтные (сжатый газ).
Насосные (механические насосы)."
science,oil,mining.pdf,"Применение установок типа УПСВ позволяет снизить экологические воздействия
и повысить экономическую эффективность процесса подготовки нефти. Установка типа
УПСВ позволяет осуществить, непосредственно на промысле, предварительный сброс
воды с целью последующей закачки в систему поддержания пластового давления;

Внедрение технологии значительно снижается риски коррозионного износа
трубопроводов транспорта нефти от УПСВ до УПН, ЦПС; газопроводов транспорта
газа от УПСВ до УКПГ, существенно снижает протяженность низконапорных водоводов
от УПСВ до блочных кустовых насосных станций (БКНС) системы поддержания
пластового давления и энергозатраты на транспорт жидкости по напорным и
межпромысловым нефтепроводам.

Оптимальное расположение УПСВ ведет к сокращению территории землеотвода
для прокладки трубопроводов, соответственно локализации зон возможных разливов.",Multi block,Как применение установок предварительного сброса воды (УПСВ) влияет на экономику нефтедобычи?,Применение установок типа УПСВ позволяет повысить экономическую эффективность процесса подготовки нефти. Внедрение технологии значительно снижается риски коррозионного износа трубопроводов транспорта нефти. Оптимальное расположение УПСВ ведет к сокращению территории землеотвода для прокладки трубопроводов.
science,oil,industry.pdf,"ДНС — технологическая часть системы сбора нефти и газа на промыслах
и их последующей транспортировки, включающая различные сепараторы,
насосные агрегаты (как правило, мультифазные), расходомерные устройства,
конденсатосборники, емкости, факельный узел. Оборудование ДНС
сообщает нефтегазовой смеси дополнительный напор, необходимый для их
транспортирования в направлении высоконапорных участков через системы
сбора и подготовки. ДНС могут также выпускаться в блочном исполнении.

Выпускается также конструкция ДНС с блоком УПСВ для предварительного
обезвоживания перед последующей транспортировкой. После сепараторов она
поступает в параллельно работающие отстойники, где происходит расслоение
эмульсии. Затем частично обезвоженная нефть поступает на УКПН и ЦПС для
окончательной подготовки нефти. Подготовленная вода направляется на кустовую
насосную станцию, где закачивается в пласт для поддержания пластового
давления.

Затем частично обезвоженная нефть поступает на УКПН и ЦПС для окончательной
подготовки нефти и передачи конечным потребителям.",Multi block,"Какие этапы подготовки нефти происходят на ДНС и ЦПС, и как они связаны между собой?","На ДНС (дожимной насосной станции) нефтегазоводяная смесь проходит дожим насосами для транспортировки, предварительное обезвоживание и отделение части газа. На ЦПС (центральном пункте сбора) осуществляется окончательная подготовка нефти: разгазирование, удаление воды и примесей, стабилизация. ДНС обеспечивает напор для доставки смеси на ЦПС, где завершается процесс подготовки перед передачей потребителям."
science,oil,industry.pdf,"Основные функции АГЗУ:
• прямые измерения среднего массового объема и массы сырой сепарированной
нефти;
• прямые измерения, приведенные к стандартным условиям среднего объемного
расхода и объема выделившегося в результате сепарации нефтяного газа;
• прямые или косвенные измерения влагосодержания W0 (объемного) жидкости;
• косвенные (вычисленные, при заданных лабораторных плотностях пластовой
воды и нефти) измерения среднего массового расхода и массы сепарированной
безводной нефти;
• измерение температуры газа;
• измерение давления в сепараторе и коллекторе.

Риски:
1. Пожар/взрыв в результате разгерметизации трубопроводов
и фланцевых соединений",Multi block,Какие функции выполняет автоматизированная групповая замерная установка (АГЗУ) и какие риски связаны с её эксплуатацией?,"Функции АГЗУ – установка предназначена для измерения параметров продукции скважин, включая объём нефти, газа и воды, а также контроля давления и температуры.
Риски эксплуатации АГЗУ – основными рисками являются разгерметизация трубопроводов и фланцевых соединений, что может привести к пожару или взрыву."
science,oil,placements.pdf,"Виды проектных документов определяются степенью изученности
месторождения. 

6 Виды проектных документов
6.1 На различных этапах и стадиях изучения, освоения и разработки
месторождений в соответствии с ГОСТ Р 53710 устанавливают следующие
виды проектных документов:
- проект пробной эксплуатации месторождения (залежи) и дополнения к
нему;
- технологическая схема опытно-промышленной разработки
месторождения (залежей или участков залежей) и дополнения к ней;
- технологическая схема разработки месторождения и дополнения к ней;
- технологический проект разработки месторождения и дополнения к
нему",Multi block,"Какие виды проектных документов предусмотрены для освоения морских нефтяных месторождений, и как определяется необходимость их разработки?","Виды проектных документов перечислены в разделе 6.1:

проект пробной эксплуатации месторождения;
технологическая схема опытно-промышленной разработки;
технологическая схема разработки месторождения;
технологический проект разработки месторождения​
.
Необходимость их разработки определяется степенью изученности месторождения (раздел 5.3), а также соответствием проектных решений положениям лицензии на пользование недрами"
science,oil,placements.pdf,"ГОСТ Р 53710 - 2009 Месторождения нефтяные и газонефтяные. Правила проектирования разработки.

ГОСТ Р 55311-2012 Нефтяная и газовая промышленность. Сооружения
нефтегазопромысловые морские. Термины и определения.

",Multi block,"Какие нормативные документы регламентируют как проектирование разработки месторождений, так и терминологию подводных добычных комплексов?",ГОСТ Р 53710-2009 (правила проектирования разработки) и ГОСТ Р 55311-2012 (термины и определения подводных добычных систем).
science,oil,mining.pdf,"Недостатки газлифтного метода:
а) большие капитальные затраты; низкий коэффициент полезного действия
(КПД).
б) повышенный износ насосно-компрессорных труб (НКТ).
в) быстрое увеличение расхода энергии на подъем 1 т нефтегазоводяной смеси
по мере снижения дебита скважин с течением времени эксплуатации [23].

При компрессорном газлифте газ поступает в скважину от компрессорных
станций. Для работы газлифтных скважин используется углеводородный газ, сжатый
до давления 4-10 МПа. Рабочий агент подается в скважину под давлением, которое
создают компрессоры.",Logical thinking,Почему газлифтный метод не применяется для скважин с низким забойным давлением?,"Газлифт требует высокого давления сжатого газа (4–10 МПа) для подъема жидкости. При низком забойном давлении недостаточно энергии для преодоления гидростатического сопротивления столба жидкости, что делает метод неэффективным."
science,oil,mining.pdf,"Внедрение технологии значительно снижает риски коррозионного износа трубопроводов транспорта нефти от УПСВ до УПН.

Сокращает затраты на транспортировку нефти с остаточной обводненностью 0,5 – 10 %.

Существенно снижает протяженность низконапорных водоводов
от УПСВ до блочных кустовых насосных станций (БКНС) системы поддержания
пластового давления и энергозатраты на транспорт жидкости по напорным и
межпромысловым нефтепроводам.",Logical thinking,Можно ли использовать установку предварительного сброса воды (УПСВ) для уменьшения риска аварий на нефтепроводах?,"Да, использование УПСВ может снизить риск аварий на нефтепроводах, поскольку она уменьшает остаточную обводненность нефти, снижает коррозию трубопроводов и сокращает протяженность водоводов."
science,oil,industry.pdf,"Применение газа, содержащего сероводород и другие вредные примеси, для газлифта не допускается.

Попутный газ 2-й и последующих ступеней, как правило, в полном
объеме направлялся в факельную линию для сжигания. Причина в том, что газ
с последних ступеней является самым сложным в подготовке для дальнейшего
применения. Такой ПНГ по плотности и содержанию компонентов С3+выше
значительно «тяжелее». Но с истечением времени и на большем количестве
месторождений данная схема сепарации все больше и больше используется.",Logical thinking,"Можно ли использовать попутный газ 2-й ступени сепарации для газлифта, если он содержит сероводород?","Нет, использовать такой газ для газлифта нельзя. Документ прямо запрещает применение газа с сероводородом для газлифта"
science,oil,industry.pdf,"При компрессорном газлифте газ поступает в скважину от компрессорных станций.
Для работы газлифтных скважин используется углеводородный газ, сжатый до
давления 4-10 МПа.

Система поддержания пластового давления (далее – ППД) представляет собой
комплекс технологического оборудования необходимый для подготовки,
транспортировки, закачки рабочего агента в пласт нефтяного месторождения
с целью поддержания пластового давления и достижения максимальных
показателей отбора нефти из пласта.

Подготовленный попутный газ обычно распределяется следующим образом.
Часть его идёт на собственные нужды промысла - подается на подогреватели
нефти, применяется в качестве топлива для газопоршневых или газотурбинных
электростанций, котельных.",Logical thinking,Можно ли использовать компрессорные станции для увеличения нефтеотдачи?,"Компрессорные станции могут быть задействованы в процессе увеличения нефтеотдачи, обеспечивая сжатие газа для закачки в пласт."
science,oil,placements.pdf,"5.1 Разработка морского нефтяного, газового, газоконденсатного,
нефтегазового и нефтегазоконденсатного месторождения (далее
месторождение) осуществляется в соответствии с утвержденными проектными
технологическими документами на разработку месторождения (далее
проектные документы). Допускается разработка проектных документов для
группы месторождений с выделением проектных решений и показателей по
отдельным месторождениям и группе в целом. Целесообразность составления
групповых проектных документов должна быть обусловлена возможностью
повышения экономической эффективности.",Logical thinking,Можно ли разрабатывать морское нефтегазовое месторождение без предварительного проектного документа?,Разработка без проектного документа невозможна.
science,oil,placements.pdf,"Проектные решения должны быть основаны на геологической
информации о недрах, природно-климатических условиях и сведениях о
производственной инфраструктуре района. 

В проектном документе необходимо определить возможность
реализации и оценить технико-экономическую эффективность различных схем
разработки, подготовки и транспортировки добываемой продукции, в том числе
с использованием существующих объектов производственной инфраструктуры.",Logical thinking,"Можно ли использовать существующий магистральный газопровод для транспорта продукции нового месторождения, расположенного в 15 км от него?","Да, проектные решения должны учитывать возможность использования существующей инфраструктуры."
science,oil,mining.pdf,"Основным преимуществом является использование воздушных потоков для охлаждения, система подготовки которых конструктивно проще по сравнению с системой подготовки воды.

В процессе охлаждения воздухом уровень шумового воздействия выше, чем в случае охлаждения водой. Уровень шумового воздействия в результате эксплуатации вентиляторов колеблется в пределах 97 – 105 децибел (А).",Double,Какие основные экологические преимущества имеет система воздушного охлаждения? А есть ли недостатки по сравнению с водяной?,"Основным преимуществом является использование воздушных потоков для охлаждения, что конструктивно проще по сравнению с системой подготовки воды. Однако воздушная система охлаждения имеет высокий уровень шумового воздействия – 97–105 децибел (А)."
science,oil,industry.pdf,"Риски:
1. Выход скважины из-под контроля,
особенно во время КРС и ГИС (может привезти к МВУ)
2. Потеря внутрискважинного оборудования (NLE)

Риски:
1. Пожар/взрыв с розливом нефтепродуктов
2. Схлопывание резервуара",Double,Какие риски связаны с нефтяными скважинами и резервуарным парком?,"Для скважин: выход из-под контроля во время ремонта, потеря внутрискважинного оборудовани.

Для резервуарного парка: пожар/взрыв, схлопывание резервуаров."
science,oil,industry.pdf,"Меры по снижению риска:
1. Регулярное техническое обслуживание резервуаров
с проведением технического диагностирования
2. Наличие/исправность дыхательных (дыхательных
и предохранительных клапанов) и аварийных клапанов
3. Наличие/исправность систем пожаротушения, а также
установок охлаждения
4. Наличие молниезащиты резервуаров
5. Исключение из мест нахождения резервуаров горючих
и легковоспламеняющихся веществ;
6. Проведение своевременной ЭПБ резервуаров

Меры по снижению риска:
1. Регулярное техническое обслуживание трубопроводов
с проведением технического диагностирования.
2. Ведение коррозионных карт с расчетом скорости коррозии.
3. Проведение своевременной ЭПБ.
4. Проведение своевременного ремонта и замены трубопроводов.
5. Применение ингибиторов коррозии.

Помимо ранее озвученных основных решений по предупреждению аварийных
ситуаций и снижению риска можно выделить:
• обучение работников, проверку их знаний и навыков безопасности труда,
подготовкой к предупреждению, локализации и ликвидации аварийных
ситуаций, в том числе повышение квалификации персонала;
• постоянный надзор и контроль над соблюдением правил техники безопасности,
промышленной безопасности, обеспечение безопасных условий труда для
сотрудников, а также осуществление контроля со стороны заказчика за
подрядными организациями при проведении работ
• проведение анализа коррозионной ситуации, определение основных факторов
и причин коррозионного износа, экономический анализ различных вариантов
защиты, проведение работ по борьбе с коррозией внутренней поверхности
трубопроводов и оборудования.
• применение быстродействующей герметичной запорной и регулирующей
арматуры и средств локализации аварийных ситуаций;
• осуществление технических и организационных мер по предотвращению
разлива нефти, взрыва и противопожарной защите;
• содержание в исправном состоянии, проведение своевременного ремонта
сооружений защиты от разлива нефти (обвалования, траншеи, сборники);
• соблюдение технологического режима;
• ежесменный (ежедневный) осмотр технологических трубопроводов, арматуры
и устройств ответственным лицом с целью выявления утечек нефти;
• использование оборудования локальных систем оповещения и сигнализации
при отклонение регулируемых параметров от заданных;
• постоянный мониторинг работающего оборудования;
• тщательный контроль утечек с помощью электронных датчиков и приборов для
объемных измерений;
• поддержание в постоянной готовности сил и средств ликвидации аварии.",Double,Какие меры по снижению риска аварий предусмотрены для трубопроводов и резервуарных парков?,"Трубопроводы – меры включают регулярное техническое обслуживание, ведение коррозионных карт, применение ингибиторов коррозии и проведение своевременного ремонта.
Резервуарный парк – меры включают техническое диагностирование, наличие предохранительных клапанов, систем пожаротушения, молниезащиты и исключение горючих веществ из зоны резервуаров.
Меры по снижению риска аварийных ситуаций – дополнительные общие меры включают обучение работников, анализ коррозионной ситуации и мониторинг утечек с помощью датчиков."
science,oil,industry.pdf,"Дожимные насосные станции сообщают нефтегазовой смеси дополнительный напор для транспортировки к следующим пунктам обработки

Установка предварительного сброса воды (УПСВ) предназначена для отделения пластовой воды из флюида с последующей её утилизацией через закачку в пласт",Double,"Какие функции выполняет ДНС, и для чего предназначена УПСВ?","ДНС обеспечивает дополнительное давление для транспортировки смеси.

УПСВ удаляет пластовую воду из нефтегазоводяной смеси, подготавливая её для закачки в пласт."
science,oil,placements.pdf,"Проект пробной эксплуатации необходимо составить на срок не более пяти лет с начала промышленной разработки

ГОСТ Р 55414-2013 Месторождения газовые, газоконденсатные,
нефтегазовые и нефтегазоконденсатные. Требования к техническому проекту
разработки",Double,"У меня накопилась пара вопросов.
1) Какой максимальный срок допускается для проекта пробной эксплуатации?
2) Какой ГОСТ регулирует требования к техническому проекту разработки газоконденсатных месторождений?","Не более 5 лет с начала промышленной разработки (раздел 6.2).

ГОСТ Р 55414-2013 (раздел 2)."
