domain,set,src,txt,tp,q,a
science,pubmed,https://www.mediasphera.ru/issues/zhurnal-voprosy-nejrokhirurgii-imeni-n-n-burdenko/2018/3/downloads/ru/1004288172018031103,"Сводные данные разных методов диагностики назальной ликвореи
Метод исследования Чувствительность Специфичность Стоимость, $ Инвазивность
Глюкозный тест, % 80—100 0—45% Низкая —
β2-трансферриновый тест, % 87—100 71—100 37,90 —
β-trace-протеиновый тест, % 91—100 86—100 20,31 —
Компьютерная томография высокого разрешения, % 44—100 85—100 280,32 —
Компьютерная цистернография, % 33—72 94 542,76 +
Магнитно-резонансная цистернография, % 56—94 57—100 807,34 —
Флуоресцеиновый тест, % 73—100 100 ? +
",Table,Какой метод исследования назальной ликвореи имеет самую низкую стоимость?,"β-trace-протеиновый тест (20,31 $)."
science,pubmed,https://pmc.ncbi.nlm.nih.gov/articles/PMC11145573/,"Показания для молекулярно-генетической диагностики синдрома DICER1
Молекулярно-генетическую диагностику синдрома DICER1 рекомендовано проводить в случае наличия одного большого критерия или же двух и более второстепенных критериев (таблица 1).

«Большие» критерии	«Малые» критерии
Плевролегочные бластомы	Киста(кисты) легкого у взрослых
Кисты легких в детском возрасте(множественные или двусторонние)	Ренальная киста (кисты) 
Грудная эмбриональная рабдомиосаркома	Опухоль Вильмса
Кистозная нефрома	Многоузловой зоб или дифференцированный рак щитовидной железы у взрослого
Саркомы мочевыделительного тракта	Рабдомиосаркома (не легких и не органов малого таза)
Сертоли-Лейдига клеточная опухоль яичников	Низкодифференцированные нейроэндокринные опухоли
Гинандробластома	Макроцефалия
Рабдомиосаркома тела или шейки матки
Многоузловой зоб или рак щитовидной железы у двух или более родственников первой степени родства или семейный анамнез синдрома DICER1
Детский возраст возникновения многоузлового зоба или дифференцированного рака щитовидной железы
Носовая хондромезенхимальная гамартома
Пинеобластома
Бластома гипофиза
",Table,Каких критериев достаточно для проведения молекулярно-генетической диагностики синдрома DICER1?,"Плевролегочные бластомы, кисты легких в детском возрасте (множественные или двусторонние), грудная эмбриональная рабдомиосаркома, кистозная нефрома, саркомы мочевыделительного тракта, сертоли-лейдигова клеточная опухоль яичников, гинандробластома, рабдомиосаркома тела или шейки матки, многоузловой зоб или рак щитовидной железы у двух или более родственников первой степени родства или семейный анамнез синдрома DICER1, детский возраст возникновения многоузлового зоба или дифференцированного рака щитовидной железы, носовая хондромезенхимальная гамартома, пинеобластома, бластома гипофиза."
science,pubmed,https://pmc.ncbi.nlm.nih.gov/articles/PMC11145573/,"Показания для молекулярно-генетической диагностики синдрома DICER1
Молекулярно-генетическую диагностику синдрома DICER1 рекомендовано проводить в случае наличия одного большого критерия или же двух и более второстепенных критериев (таблица 1).

«Большие» критерии        «Малые» критерии
Плевролегочные бластомы        Киста(кисты) легкого у взрослых
Кисты легких в детском возрасте(множественные или двусторонние)        Ренальная киста (кисты) 
Грудная эмбриональная рабдомиосаркома        Опухоль Вильмса
Кистозная нефрома        Многоузловой зоб или дифференцированный рак щитовидной железы у взрослого
Саркомы мочевыделительного тракта        Рабдомиосаркома (не легких и не органов малого таза)
Сертоли-Лейдига клеточная опухоль яичников        Низкодифференцированные нейроэндокринные опухоли
Гинандробластома        Макроцефалия
Рабдомиосаркома тела или шейки матки
Многоузловой зоб или рак щитовидной железы у двух или более родственников первой степени родства или семейный анамнез синдрома DICER1
Детский возраст возникновения многоузлового зоба или дифференцированного рака щитовидной железы
Носовая хондромезенхимальная гамартома
Пинеобластома
Бластома гипофиза
",Table,Считается ли наличие опухоли Вильмса достаточным критерием для проведения молекулярно-генетической диагностики синдрома DICER1?,"Молекулярно-генетическую диагностику синдрома DICER1 рекомендовано проводить в случае наличия одного большого критерия или же двух и более второстепенных критериев. Опухоль Вильмса относится к второстепенным критериям, а потому только ее недостаточно."
science,pubmed,https://pmc.ncbi.nlm.nih.gov/articles/PMC9761869/,"При интерпретации лабораторных показателей необходимо учитывать, что многие физиологические и патологические состояния, гормоны и лекарственные препараты влияют на уровни СТГ и ИФР-1 в сыворотке крови (табл. 1).

Таблица 1. Влияние биологических факторов на концентрации СТГ и ИФР-1
Биологический фактор СТГ ИФР-1
Ожирение ↓ ↓
Голодание ↑ ↓
Нервная анорексия ↑ ↓
Стресс ↑ ↑↓
Пубертат ↑ ↑
Беременность ↑ ↓
Сон ↑ ↑↓
Спорт ↑ ↑↓
Сахарный диабет 1 типа ↑ ↓
Почечная недостаточность ↑ ↓
Печеночная недостаточность ↑ ↓
Гипотиреоз ↓ ↓
Гипертиреоз ↑ ↑
Тестостерон ↑ ↑
Оральные эстрогены ↑ ↓
Системное воспаление ↑ ↓
Беременность ↑ ↑↓",Table,Как влияет гипотиреоз на уровни соматотропина (СТГ) и инсулиноподобного фактора роста 1 (ИФР-1) в сыворотке крови?,"Гипотиреоз снижает концентрации как соматотропина (СТГ), так и инсулиноподобного фактора роста 1 (ИФР-1)."
science,pubmed,https://pmc.ncbi.nlm.nih.gov/articles/PMC9761869/,"При интерпретации лабораторных показателей необходимо учитывать, что многие физиологические и патологические состояния, гормоны и лекарственные препараты влияют на уровни СТГ и ИФР-1 в сыворотке крови (табл. 1).

Таблица 1. Влияние биологических факторов на концентрации СТГ и ИФР-1
Биологический фактор СТГ ИФР-1
Ожирение ↓ ↓
Голодание ↑ ↓
Нервная анорексия ↑ ↓
Стресс ↑ ↑↓
Пубертат ↑ ↑
Беременность ↑ ↓
Сон ↑ ↑↓
Спорт ↑ ↑↓
Сахарный диабет 1 типа ↑ ↓
Почечная недостаточность ↑ ↓
Печеночная недостаточность ↑ ↓
Гипотиреоз ↓ ↓
Гипертиреоз ↑ ↑
Тестостерон ↑ ↑
Оральные эстрогены ↑ ↓
Системное воспаление ↑ ↓
Беременность ↑ ↑↓",Table,Как изменяется уровень СТГ и ИФР-1 при голодании?,"При голодании уровень соматотропина (СТГ) повышается, а уровень инсулиноподобного фактора роста 1 (ИФР-1) снижается."
science,pubmed,https://pmc.ncbi.nlm.nih.gov/articles/PMC9753818/,"Самой частой жалобой пациентов с гипопаратиреозом является наличие судорог и/или парестезий в мышцах верхних и нижних конечностей, околоротовой области. Пациенты с длительным анамнезом гипопаратиреоза предъявляют жалобы на «мозговой туман», снижение памяти и концентрации внимания. Основные жалобы пациентов с гипопаратиреозом представлены в табл. 1.

Таблица 1. Симптомы гипопаратиреоза [34]

Симптом        Частота, %
Физические симптомы
Усталость        82
Боль в мышцах/мышечные спазмы        78
Парестезии        76
Тетания        70
Боли в костях и суставах        67
Расстройства кишечника        46
Хрупкость/ломкость ногтей        44
Непереносимость жары        44
Головные боли        42
Сухость кожи и ее повышенная травматизация        40
Зябкость        37
Выпадение волос        33
Тошнота        30
Проблемы с зубами        29
Нейропатия        27
Чувствительность к солнцу        26
Отеки        23
Проблемы с дыханием        22
Снижение слуха        11
Когнитивные симптомы
«Мозговой туман»/умственная летаргия        72
Невозможность концентрировать внимание        65
Снижение памяти/забывчивость        61
Нарушение сна        57
Эмоциональные симптомы
Тревожность/страх/внутреннее беспокойство        59
Снижение настроения/грусть/депрессия        53
Эмоциональная чувствительность        47
Социальная изоляция        32",Table,"Какие три симптома гипопаратиреоза являются наиболее распространёнными в категориях физические, когнитивные, эмоциональные?","Физические: усталость (82%), когнитивные: «мозговой туман»/умственная летаргия (72%), эмоциональные: тревожность/страх/внутреннее беспокойство (59%)."
science,pubmed,https://pmc.ncbi.nlm.nih.gov/articles/PMC9753818/,"Самой частой жалобой пациентов с гипопаратиреозом является наличие судорог и/или парестезий в мышцах верхних и нижних конечностей, околоротовой области. Пациенты с длительным анамнезом гипопаратиреоза предъявляют жалобы на «мозговой туман», снижение памяти и концентрации внимания. Основные жалобы пациентов с гипопаратиреозом представлены в табл. 1.

Таблица 1. Симптомы гипопаратиреоза [34]

Симптом	Частота, %
Физические симптомы
Усталость	82
Боль в мышцах/мышечные спазмы	78
Парестезии	76
Тетания	70
Боли в костях и суставах	67
Расстройства кишечника	46
Хрупкость/ломкость ногтей	44
Непереносимость жары	44
Головные боли	42
Сухость кожи и ее повышенная травматизация	40
Зябкость	37
Выпадение волос	33
Тошнота	30
Проблемы с зубами	29
Нейропатия	27
Чувствительность к солнцу	26
Отеки	23
Проблемы с дыханием	22
Снижение слуха	11
Когнитивные симптомы
«Мозговой туман»/умственная летаргия	72
Невозможность концентрировать внимание	65
Снижение памяти/забывчивость	61
Нарушение сна	57
Эмоциональные симптомы
Тревожность/страх/внутреннее беспокойство	59
Снижение настроения/грусть/депрессия	53
Эмоциональная чувствительность	47
Социальная изоляция	32",Table,Какие три симптома гипопаратиреоза являются наиболее популярными?,"Усталость, боль в мышцах и мышечные спазмы, парестезии."
science,pubmed,https://pmc.ncbi.nlm.nih.gov/articles/PMC9753818/,"Клинические проявления хронического гипопаратиреоза различны и затрагивают почти все системы организма (табл. 2). Клинические симптомы хронического гипопаратиреоза могут быть ассоциированы как с эпизодами гипо-, так и гиперкальциемии, гиперфосфатемии

Таблица 2. Клинические симптомы гипопаратиреоза

Системы органов        Клинические проявления
Периферическая нервная система        Парестезии, фибриллярные подергивания, тонические судороги, тетания, карпопедальный спазм, симптомы Хвостека и Труссо
Центральная нервная система        Невроз, снижение памяти, бессонница, депрессия
Дыхательная система        Ларингоспазм и бронхоспазм
Желудочно-кишечный тракт        Дисфагия, рвота, диарея и запоры
Сердечно-сосудистая система        Удлинение интервала Q–T и неспецифические изменения зубца T, дилатационная гипокальциемическая кардиомиопатия
Почки        Нефролитиаз/нефрокальциноз, снижение функции почек
Скелетно-мышечная система и зубы        Миопатия скелетных мышц, спондилоартропатия, гипоплазия зубной эмали, укорочение корней, гипоплазия или отсутствие зубов
Органы зрения        Субкапсулярная катаракта, папиллоэдема
Кожные покровы        Сухость кожи, хрупкость ногтей, онихолизис, пустулезный псориаз",Table,Какие клинические проявления гипопаратиреоза связаны с периферической нервной системой?,"Парестезии, фибриллярные подергивания, тонические судороги, тетания, карпопедальный спазм, симптомы Хвостека и Труссо."
science,pubmed,https://pmc.ncbi.nlm.nih.gov/articles/PMC9753818/,"Клинические проявления хронического гипопаратиреоза различны и затрагивают почти все системы организма (табл. 2). Клинические симптомы хронического гипопаратиреоза могут быть ассоциированы как с эпизодами гипо-, так и гиперкальциемии, гиперфосфатемии

Таблица 2. Клинические симптомы гипопаратиреоза

Системы органов        Клинические проявления
Периферическая нервная система        Парестезии, фибриллярные подергивания, тонические судороги, тетания, карпопедальный спазм, симптомы Хвостека и Труссо
Центральная нервная система        Невроз, снижение памяти, бессонница, депрессия
Дыхательная система        Ларингоспазм и бронхоспазм
Желудочно-кишечный тракт        Дисфагия, рвота, диарея и запоры
Сердечно-сосудистая система        Удлинение интервала Q–T и неспецифические изменения зубца T, дилатационная гипокальциемическая кардиомиопатия
Почки        Нефролитиаз/нефрокальциноз, снижение функции почек
Скелетно-мышечная система и зубы        Миопатия скелетных мышц, спондилоартропатия, гипоплазия зубной эмали, укорочение корней, гипоплазия или отсутствие зубов
Органы зрения        Субкапсулярная катаракта, папиллоэдема
Кожные покровы        Сухость кожи, хрупкость ногтей, онихолизис, пустулезный псориаз",Table,Какие изменения в сердечно-сосудистой системе могут наблюдаться при гипопаратиреозе?,"Удлинение интервала Q–T и неспецифические изменения зубца T, дилатационная гипокальциемическая кардиомиопатия."
science,pubmed,https://pmc.ncbi.nlm.nih.gov/articles/PMC9753818/,"Таблица 5. Клиническая симптоматика, о которой следует информировать пациентов, чтобы они могли самостоятельно заподозрить у себя гипо- или гиперкальциемию на ранней стадии

Органы/системы	Гипокальциемия	Гиперкальциемия
Центральная нервная система	Депрессия Раздражительность Спутанность сознания и дезориентация Судороги	Слабость Головная боль Сонливость Спутанность сознания и дезориентация Снижение памяти и концентрации внимания
Нейро-мышечная система	Онемения и покалывания (парестезии) в пальцах рук и ног, околоротовой области	Мышечная слабость
Сердечно-сосудистая система	Частый, аритмичный пульс Симптомы сердечной недостаточности	Частый, аритмичный пульс Артериальная гипертензия
Желудочно-кишечный тракт	Боль в животе	Потеря аппетита Тошнота, рвота Боль в животе Запоры
Почки	 	Полиурия Сухость во рту, жажда
Органы дыхания	Затруднения дыхания Свистящее дыхание Чувство «сдавления» в горле	 ",Table,Какие симптомы со стороны желудочно-кишечного тракта являются общими для гипо- и гиперкальциемии?,Боль в животе.
science,pubmed,https://pmc.ncbi.nlm.nih.gov/articles/PMC9753818/,"Таблица 5. Клиническая симптоматика, о которой следует информировать пациентов, чтобы они могли самостоятельно заподозрить у себя гипо- или гиперкальциемию на ранней стадии

Органы/системы        Гипокальциемия        Гиперкальциемия
Центральная нервная система        Депрессия Раздражительность Спутанность сознания и дезориентация Судороги        Слабость Головная боль Сонливость Спутанность сознания и дезориентация Снижение памяти и концентрации внимания
Нейро-мышечная система        Онемения и покалывания (парестезии) в пальцах рук и ног, околоротовой области        Мышечная слабость
Сердечно-сосудистая система        Частый, аритмичный пульс Симптомы сердечной недостаточности        Частый, аритмичный пульс Артериальная гипертензия
Желудочно-кишечный тракт        Боль в животе        Потеря аппетита Тошнота, рвота Боль в животе Запоры
Почки                 Полиурия Сухость во рту, жажда
Органы дыхания        Затруднения дыхания Свистящее дыхание Чувство «сдавления» в горле         ",Table,Какие сердечно-сосудистые проявления характерны для гиперкальциемии?,"Частый, аритмичный пульс и артериальная гипертензия."
science,pubmed,https://pmc.ncbi.nlm.nih.gov/articles/PMC9762451/,"Сцинтиграфия опорожнения желудка является методом выбора для диагностики гастропареза. При использовании данного метода пациент принимает пищу, меченную технецием-99, после чего оценивается опорожнение
желудка.

 Дыхательный тест имеет чувствительность 89% и специфичность 80%. По сравнению
со сцинтиграфией дыхательный тест проще в выполнении и не имеет радиоактивной нагрузки на организм,
однако сопутствующие заболевания, такие как целиакия,
могут влиять на диагностическую значимость данного
теста [26].

Капсульная эндоскопия имеет существенные ограничения, обусловленные высокой стоимостью процедуры и необходимостью ее проведения в специализированных центрах.
Только 52,5% результатов согласуются со сцинтиграфией,
поэтому у пациентов с подозрением на гастропарез требуются дополнительные исследования [26, 36]",Multi block,Какие методы диагностики применяются для оценки гастропареза?,"Для диагностики гастропареза используют сцинтиграфию опорожнения желудка, дыхательный тест с изотопом C13 и капсульную эндоскопию."
science,pubmed,https://pmc.ncbi.nlm.nih.gov/articles/PMC9762451/,"Пациентам рекомендуются диета с низким содержанием простых сахаров и высоким содержанием клетчатки, оптимизация гликемического контроля при целевой гликемии менее 180 мг/дл.

Рекомендуется использовать поэтапный подход, начиная с жидкой пищи, обладающей высокой питательной ценностью (супы, коктейли), а затем добавлять твердую пищу, которая не задерживает опорожнение желудка [3]. Продукты с низким содержанием жира должны употребляться 4–5  раз в день. Пациентов необходимо проинструктировать о том, что во время приема пищи необходимо запивать ее жидкостью, а также сидеть или ходить на протяжении 1–2 ч после еды.",Multi block,Какую диету рекомендуют при гастропареза?,"В лечении рекомендуют диету с низким содержанием простых сахаров, жиров и клетчатки, а также поэтапный переход от жидкой к твердой пище."
science,pubmed,https://www.mediasphera.ru/issues/zhurnal-voprosy-nejrokhirurgii-imeni-n-n-burdenko/2016/1/downloads/ru/410042-881720150110,"Для коррекции нарушений церебральной перфузии необходимо поддержание ЦПД на уровне 60 мм рт.ст. и более. На всех этапах оказания помощи (на месте происшествия, во время транспортировки и в условиях стационара) следует немедленно и тщательно предупреждать или устранять артериальную гипотензию (систолическое артериальное давление менее 90 мм рт.ст.)

В повседневной практике интенсивной терапии поддержание ЦПД при отеке головного мозга обеспечивается умеренной артериальной гипертензией с использованием катехоламинов и инфузионных растворов.",Multi block,Какие есть рекомендации по коррекции церебральной перфузии при ЧМТ? ,"Поддержание церебрального перфузионного давления (ЦПД) осуществляется инфузией коллоидных/кристаллоидных растворов и симпатомиметиков (норадреналин, допамин) для артериальной гипертензии."
science,pubmed,https://pmc.ncbi.nlm.nih.gov/articles/PMC10851037/,"Клиническая картина гипофизита варьирует в зависимости от распространенности воспалительного процесса. При поражении аденогипофиза ожидаются различные степени гипопитуитаризма и симптомы компрессии — головная боль и/или нарушения остроты зрения. При вовлечении задней доли или воронки гипофиза наиболее частым симптомом является резистентность к антидиуретическому гормону (АДГ) (ранее несахарный диабет). Гипопитуитаризм в исходе гипофизита имеет свои особенности. В отличие от других причин гипопитуитаризма, с дефицитом АКТГ (адренокортикотропного гормона) и ТТГ (тиреотропного гормона) можно столкнуться на ранних стадиях заболевания.

Согласно данным исследования у пациента выявлены типичные МР-признаки гипофизита: синдром «дурального хвоста», увеличение объема гипофиза, диффузная неоднородность сигнала от ткани аденогипофиза.",Multi block,Какие клинические и инструментальные критерии используются для дифференциации гипофизита от аденомы гипофиза?,"Для дифференциации применяются:

Клинические критерии: гипопитуитаризм, отсутствие гормональной активности опухоли, симптомы сдавления (головная боль, нарушение зрения).

МРТ-критерии: синдром ""дурального хвоста"", неоднородность сигнала от гипофиза, отсутствие гиперинтенсивного сигнала от нейрогипофиза."
science,pubmed,https://pmc.ncbi.nlm.nih.gov/articles/PMC9753818/,"Хирургическое вмешательство на органах шеи — самая распространенная причина развития гипопаратиреоза, обуславливающая около 75% всех случаев данного заболевания. Послеоперационный гипопаратиреоз может быть обусловлен как непосредственным удалением, так и интраоперационной травмой или нарушением кровоснабжения ОЩЖ. Риск хронического гипопаратиреоза тесно связан с количеством оставшихся in situ функционирующих ОЩЖ во время операции: 16% при сохраненных 1–2 железах, 6% — при 3 железах и 2,5% — при 4 [1][2].

Аутоиммунный гипопаратиреоз — вторая по распространенности форма гипопаратиреоза, обусловленная иммуноопосредованным разрушением клеток ОЩЖ [3]. Он может быть изолированным заболеванием, однако значительно чаще встречается в рамках наследственного аутоиммунного полигландулярного синдрома (АПС) 1-го типа [4]. АПС 1-го типа — моногенное аутосомно-рецессивное заболевание, в основе которого лежит нарушение структуры гена аутоиммунного регулятора (AIRE). В основе патогенеза заболевания лежит аутоиммунная деструкция различных эндокринных желез, включая ОЩЖ. Для АПС 1-го типа характерна классическая триада: слизисто-кожный кандидоз, гипопаратиреоз, хроническая надпочечниковая недостаточность. Заболевание дебютирует, как правило, в детском возрасте.

Самой частой жалобой пациентов с гипопаратиреозом является наличие судорог и/или парестезий в мышцах верхних и нижних конечностей, околоротовой области. Пациенты с длительным анамнезом гипопаратиреоза предъявляют жалобы на «мозговой туман», снижение памяти и концентрации внимания. Основные жалобы пациентов с гипопаратиреозом представлены в табл. 1.",Multi block,Каковы основные причины гипопаратиреоза и какие клинические симптомы наиболее характерны для этого заболевания?,"Основными причинами гипопаратиреоза являются хирургическое повреждение или удаление околощитовидных желез во время операций на органах шеи (75% случаев) и аутоиммунное разрушение клеток околощитовидных желез, часто в рамках аутоиммунного полигландулярного синдрома 1-го типа. Характерные симптомы включают парестезии в конечностях и околоротовой области, мышечные судороги, тетанию, усталость, «мозговой туман», снижение памяти, а также эмоциональные нарушения (тревожность, депрессию)."
science,pubmed,https://pmc.ncbi.nlm.nih.gov/articles/PMC9753818/,"Основные цели долгосрочной терапии гипопаратиреоза

Уровень альбумин-скорректированного кальция крови	Поддержание на нижней границе или несколько ниже нижней границы референсного диапазона (2,11–2,65 ммоль/л) у пациентов без клинических симптомов гипокальциемии	2,1−2,3 ммоль/л
Уровень суточной экскреции кальция (исследование уровня кальция в суточной моче)	Поддержание в пределах целевого диапазона	Мужчины: <7,5 ммоль/сут Женщины: <6,25 ммоль/сут
Уровень фосфора сыворотки крови	Поддержание в пределах референсного диапазона	0,8−1,4 ммоль/л
Уровень магния сыворотки крови	В пределах референсного диапазона	0,7−1,05 ммоль/л
Уровень 25(ОН)витамина D	Как в общей популяции	30–60 нг/мл (75–150 нмоль/л)
Общее самочувствие и качество жизни	Персонализированное лечение
Информированность/образование	Информирование пациента о симптомах гипокальциемии и гиперкальциемии, осложнениях заболевания

Таблица 2. Клинические симптомы гипопаратиреоза

Системы органов	Клинические проявления
Периферическая нервная система	Парестезии, фибриллярные подергивания, тонические судороги, тетания, карпопедальный спазм, симптомы Хвостека и Труссо
Центральная нервная система	Невроз, снижение памяти, бессонница, депрессия
Дыхательная система	Ларингоспазм и бронхоспазм
Желудочно-кишечный тракт	Дисфагия, рвота, диарея и запоры
Сердечно-сосудистая система	Удлинение интервала Q–T и неспецифические изменения зубца T, дилатационная гипокальциемическая кардиомиопатия
Почки	Нефролитиаз/нефрокальциноз, снижение функции почек
Скелетно-мышечная система и зубы	Миопатия скелетных мышц, спондилоартропатия, гипоплазия зубной эмали, укорочение корней, гипоплазия или отсутствие зубов
Органы зрения	Субкапсулярная катаракта, папиллоэдема
Кожные покровы	Сухость кожи, хрупкость ногтей, онихолизис, пустулезный псориаз",Multi block,"Какие целевые показатели кальция и фосфора необходимо поддерживать при долгосрочной терапии гипопаратиреоза, и какие осложнения могут возникнуть при отсутствии адекватного контроля?","Целевой уровень альбумин-скорректированного кальция в крови должен составлять 2,1–2,3 ммоль/л, а фосфора — 0,8–1,4 ммоль/л. При недостаточном контроле возможны нефрокальциноз, нефролитиаз, почечная недостаточность, сердечно-сосудистые нарушения, кальцификация мягких тканей и головного мозга, катаракта и нейрокогнитивные расстройства."
science,pubmed,https://www.mediasphera.ru/issues/zhurnal-voprosy-nejrokhirurgii-imeni-n-n-burdenko/2018/3/downloads/ru/1004288172018031103,"В России для подтверждения назальной ликвореи используется глюкозный тест, в связи с отсутствием лаборатории для определения бета-2-трансферрина и бета-trace-протеина.

Для определения ликвореи и локализации дефекта в качестве рутинного метода до сих пор используется КТЦГ, так как она входит в список квотируемых диагностических методов. МРЦГ не входит в перечень методов диагностики назальной ликвореи, оплачиваемых государством, в связи с чем ее использование ограничено.",Logical thinking,"Почему в России для подтверждения назальной ликвореи чаще используют глюкозный тест и КТ-цистернографию, а не определение бета-2-трансферрина или МР-цистернографию, как в других странах?","В России отсутствуют лаборатории для проведения анализа на бета-2-трансферрин и бета-trace-протеин, а МР-цистернография не входит в перечень методов, финансируемых государством. Глюкозный тест остается доступным, а КТ-цистернография (КТЦГ) рутинно применяется, так как включена в квотируемые методы диагностики."
science,pubmed,https://pmc.ncbi.nlm.nih.gov/articles/PMC11145573/,"Таким образом, возникновение соматических мутаций гена DICER1 является результирующим этапом в патогенезе дайсеропатий, определяющим дальнейшее направление онкогенеза. Приобретение мутаций «горячих
точек» домена РНКазы IIIb в процессе эмбриогенеза ведет к раннему развитию заболевания с обширным мультиорганным поражением [6].",Logical thinking,"Почему у пациентов с соматическими мутациями в гене DICER1 прогноз заболевания хуже, чем у пациентов только с герминативными мутациями?","Соматические мутации в домене RNазы IIIb гена DICER1 нарушают процессинг микроРНК, что приводит к более агрессивному онкогенезу. Это подтверждается данными о связи таких мутаций с клиническими проявлениями гиперандрогенемии и быстрым прогрессированием опухолей."
science,pubmed,https://www.mediasphera.ru/issues/zhurnal-voprosy-nejrokhirurgii-imeni-n-n-burdenko/2016/1/downloads/ru/410042-881720150110,"При гиповолемии следует применять инфузию коллоидных и кристаллоидных растворов. Необходимо контролировать осмолярность и концентрацию натрия в плазме крови. Низкие значения осмолярности (< 280 мосм/л) и натрия (< 135 ммоль/л) корригируют в сторону повышения. Гипоосмолярные растворы (например, 5% раствор глюкозы) в терапии острой ЧМТ не используют.",Logical thinking,Можно ли использовать 5% раствор глюкозы для коррекции гиповолемии у пациента с тяжёлой ЧМТ?,"Нет, гипоосмолярные растворы (включая 5% глюкозу) не применяются при лечении тяжёлой ЧМТ."
science,pubmed,https://www.mediasphera.ru/issues/zhurnal-voprosy-nejrokhirurgii-imeni-n-n-burdenko/2016/2/downloads/ru/550042-881720150211,"Эпидуральная гематома объемом менее 30 см3, толщиной менее 15 мм, при смещении срединных структур менее 5 мм у больных с уровнем бодрствования более 8 баллов по ШКГ и при отсутствии очаговой неврологической симптоматики может подлежать консервативному лечению (при тщательном неврологическом контроле в нейрохирургическом стационаре).",Logical thinking,"Можно ли лечить консервативно пациента с эпидуральной гематомой объемом 25 см³, если у него нет неврологических симптомов и смещение срединных структур составляет 4 мм?","Да, консервативное лечение возможно, так как объем гематомы менее 30 см³, смещение срединных структур менее 5 мм, и у пациента отсутствует неврологическая симптоматика."
science,pubmed,https://www.mediasphera.ru/issues/problemy-endokrinologii/2010/2/downloads/ru/030375-9660201029,"При развернутой клинической картине гиперкортицизма, как правило, топическое и гормональное исследования проводят целенаправленно для диагностики клинического варианта заболевания (поражения надпочечников, гипофиза, АКТГэктопический синдром и др.). 

Наиболее характерным лабораторным признаком гиперкортицизма служит гипокалиемия (при эктопической секреции АКТГ уровень калия практически всегда понижен, что может быть очень полезным в дифференциальной диагностике; однако у 10% пациентов с болезнью Кушинга также выявляется гипокалиемия), иногда гипернатриемия.",Logical thinking,У пациента с подтвержденным гиперкортицизмом выявлена гипокалиемия. Какая форма заболевания наиболее вероятна?,Наиболее вероятен АКТГ-эктопический синдром.
science,pubmed,https://pmc.ncbi.nlm.nih.gov/articles/PMC10851037/,"При вовлечении задней доли или воронки гипофиза наиболее частым симптомом является резистентность к антидиуретическому гормону (АДГ) (ранее несахарный диабет).

Пациенту выполнена проба с 0,1 мг десмопрессина (табл. 3), по результатам которой осмоляльность мочи через 2 ч — 491 мОсм/кг, через 4 ч — 586 мОсм/кг, что расценено как нефрогенно-опосредованное снижение концентрационной способности почек без тенденции к обезвоживанию, с целью избегания водной интоксикации прием десмопрессина прекращен, без ухудшения самочувствия.",Logical thinking,Может ли гипофизит быть причиной нефрогенного несахарного диабета?,"Да, при вовлечении задней доли гипофиза гипофизит может приводить к резистентности к АДГ (нефрогенному несахарному диабету)."
science,pubmed,https://pmc.ncbi.nlm.nih.gov/articles/PMC9762451/,"Распространенность ДГ не установлена. В некоторых
исследованиях упоминалась кумулятивная частота диабетического гастропареза за 10 лет, составившая 5,2% для
пациентов с СД1 и 1% для пациентов с СД2.

Что касается медикаментозной терапии, оправдано использование прокинетиков и противорвотных средств, а при возникновении синдрома избыточного бактериального роста — проведение антибактериальной терапии (рифаксимин).",Double ,Какова распространенность диабетической гастроэнтеропатии в России и какие препараты первой линии используются для лечения гастропареза?,"Распространенность ДГ в РФ не установлена, но кумулятивная частота гастропареза за 10 лет составляет 5,2% для СД1 и 1% для СД2.

Препараты первой линии: прокинетики (метоклопрамид, домперидон) и противорвотные средства (ондансетрон)."
science,pubmed,https://pmc.ncbi.nlm.nih.gov/articles/PMC11145573/,"Ген DICER1 расположен на хромосоме 14q32.13

Многоузловой зоб, ассоциируемый с синдромом
DICER1, является наиболее часто встречающимся компонентом данного синдрома.
",Double ,Где локализован ген DICER1 и какое эндокринное проявление синдрома встречается наиболее часто?,"Локализация гена DICER1: хромосома 14q32.13.

Наиболее частое эндокринное проявление: многоузловой зоб."
science,pubmed,https://pmc.ncbi.nlm.nih.gov/articles/PMC9761869/," Уровень ИФР-1 для надежного определения ремиссии заболевания должен оцениваться как минимум через 3 мес после операции, так как для нормализации данного показателя необходимо время.

Вторая линия медикаментозной терапии акромегалии — это применение антагониста рецептора СТГ (пэгвисоманта). Препарат показан в первую очередь пациентам, у которых хирургическое лечение оказалось неэффективным и продемонстрирована резистентность к терапии аналогами соматостатина",Double ,Каковы рекомендации по времени оценки уровня ИФР-1 после нейрохирургического лечения и при каких условиях назначается пэгвисомант?,"Оценка ИФР-1 после операции: Уровень ИФР-1 следует оценивать не ранее чем через 3 месяца после операции.

Назначение пэгвисоманта: Препарат применяется при неэффективности хирургического лечения и резистентности к аналогам соматостатина."
